School ID,University,State,City,Enrollment (Undergrad),Male Enrollment,Female Enrollment,Native Hawaiian/Pacific Islander,American Indian/Alaskan Native,Multi-race (not Hispanic/Latino),Asian,White,Black/African-American,International,Hispanic/Latino,Unknown
000969,California State University Dominguez Hills,CA,Carson,12562,4638,7924,0.3,0.1,2.9,9.8,8.3,13.7,3.3,60.8,4.1
000970,Johnson C. Smith University,NC,Charlotte,1375,536,839,0.2,0.3,2.5,0.1,0.4,81.9,3.6,5.0,9.7
000971,Rollins College,FL,Winter Park,1948,804,1144,0.0,0.2,3.6,3.1,72.2,3.2,8.9,14.8,2.9
000972,Mississippi University for Women,MS,Columbus,2470,484,1986,0.1,0.3,0.5,1.6,59.6,37.5,4.0,0.4,0.0
000973,Delaware Valley University,PA,Doylestown,1922,766,1156,0.2,0.6,0.3,1.6,76.8,8.4,0.8,8.6,3.5
000974,Georgia College and State University,GA,Milledgeville,6036,2407,3629,0.1,0.2,0.3,1.6,86.5,5.5,1.2,5.0,1.0
000975,University of Georgia,GA,Athens,27547,11864,15683,0.1,0.1,3.8,9.7,72.4,7.6,1.6,5.5,0.8
000976,St. Norbert College,WI,De Pere,2096,915,1181,,1.0,2.0,1.5,90.6,0.8,2.0,3.7,0.3
000977,Lewis University,IL,Romeoville,4652,2051,2601,0.2,0.1,3.0,3.8,64.0,6.5,1.0,19.2,3.1
000978,St. Ambrose University,IA,Davenport,2528,1093,1435,0.0,0.1,2.5,1.2,82.3,3.4,3.2,6.5,4.0
000979,Pfeiffer University,NC,Misenheimer,1089,,,,,,,,,,,
000980,University of Illinois at Chicago,IL,Chicago,17575,8770,8805,0.2,0.1,2.8,22.9,34.8,8.4,3.2,29.1,1.7
000981,Missouri Western State University,MO,St. Joseph,5296,2165,3131,0.2,0.3,3.2,1.5,80.3,10.6,1.0,0.9,3.0
000982,University of Illinois at Urbana-Champaign,IL,Champaign,32695,18455,14240,0.2,0.1,2.9,17.8,62.1,6.4,15.4,9.6,0.8
000983,Brigham Young University - Hawaii,HI,Laie,2555,1167,1388,,,,,,,,,
000984,California College of the Arts,CA,San Francisco,1533,582,951,1.1,0.6,0.0,22.8,38.3,6.1,30.7,19.1,12.0
000985,North Park University,IL,Chicago,2205,811,1394,0.4,0.4,3.3,5.6,54.3,9.5,4.3,19.1,7.5
000986,Missouri Baptist University,MO,St. Louis,4170,1586,2584,0.0,0.1,2.0,1.0,54.0,6.0,0.9,1.6,35.2
000987,University of Mount Union,OH,Alliance,2094,1047,1047,0.0,0.6,3.5,0.6,84.1,5.7,2.5,2.2,3.3
000988,Missouri Valley College,MO,Marshall,1683,946,737,1.0,0.8,4.2,0.5,64.7,16.3,12.9,4.2,8.4
000989,Miami University,OH,Oxford,16387,8092,8295,0.0,0.2,3.6,2.4,85.6,3.3,11.4,4.3,0.5
000990,"University of Minnesota, Duluth",MN,Duluth,9837,5213,4624,0.0,0.5,2.9,3.2,87.4,2.4,1.7,2.7,0.9
000991,"University of Minnesota, Twin Cities",MN,Minneapolis,34071,16517,17554,0.1,0.3,4.0,9.8,76.8,4.5,8.3,3.9,0.7
000992,Ashford University,CA,San Diego,9866,2272,7594,,,,,,,,,
000993,MacMurray College,IL,Jacksonville,528,198,330,0.2,0.0,2.5,0.2,74.4,12.1,,6.7,4.0
000994,Minnesota State University Mankato,MN,Mankato,13459,6474,6985,0.0,0.3,2.6,3.3,82.5,4.8,5.4,3.5,3.0
000995,Malone University,OH,Canton,1367,545,822,0.2,0.3,2.7,0.8,84.8,8.7,0.7,2.5,0.1
000996,Maharishi University of Management,IA,Fairfield,353,175,178,0.9,0.9,4.2,5.2,64.2,11.8,37.4,12.7,0.0
000997,Grinnell College,IA,Grinnell,1705,771,934,0.0,0.1,5.7,8.6,66.5,6.6,15.2,8.6,3.8
000998,Greenville College,IL,Greenville,1077,537,540,0.1,0.7,0.4,1.0,64.1,10.0,2.4,5.8,17.9
000999,Indiana University Northwest,IN,Gary,5486,1852,3634,0.0,0.2,2.8,2.3,55.3,17.6,0.2,20.5,1.3
001000,Illinois College,IL,Jacksonville,952,459,493,0.1,0.2,3.9,1.1,71.0,12.3,3.7,10.6,0.8
001001,Indiana University Southeast,IN,New Albany,5754,2358,3396,0.1,0.1,2.8,1.3,84.9,6.5,0.3,3.8,0.6
001002,Hamline University,MN,St. Paul,2229,943,1286,0.0,0.3,5.8,6.2,72.9,6.2,1.1,6.9,1.7
001003,Lincoln University,MO,Jefferson City,2821,1271,1550,0.0,0.4,2.9,0.5,47.0,42.9,1.8,2.4,3.8
001004,Illinois Institute of Technology,IL,Chicago,2991,2096,895,0.2,0.5,2.4,17.4,43.1,7.9,25.9,20.6,8.0
001005,Edgewood College,WI,Madison,1813,537,1276,0.2,0.2,2.9,3.0,82.4,2.9,3.4,6.0,2.5
001006,Indiana University - Purdue University Indianapolis,IN,Indianapolis,21985,9599,12386,0.1,0.1,4.1,3.9,74.4,10.2,3.8,6.5,0.8
001007,Harris-Stowe State University,MO,St. Louis,1390,462,928,0.0,0.2,2.9,0.3,7.1,81.9,0.4,1.8,5.6
001008,Ohio Dominican University,OH,Columbus,1851,853,998,0.1,0.3,4.0,1.0,62.6,19.8,0.4,4.1,8.1
001009,Loras College,IA,Dubuque,1462,762,700,0.1,0.0,2.5,0.8,84.7,2.1,1.4,6.5,3.2
001010,Juilliard School,NY,New York,564,296,268,0.2,0.0,7.3,17.4,45.1,4.7,24.5,7.5,17.8
001011,Nichols College,MA,Dudley,1267,784,483,0.2,0.2,3.4,1.5,81.9,6.1,0.9,6.8,
001012,Kean University,NJ,Union,11814,4689,7125,0.3,0.2,2.0,5.5,36.6,20.2,1.5,27.5,7.7
001013,Ithaca College,NY,Ithaca,6323,2684,3639,0.0,0.1,3.2,3.7,72.7,5.8,1.9,7.8,6.7
001014,Eugene Lang College The New School for Liberal Arts,NY,New York,1550,421,1129,0.1,,6.8,5.4,51.6,9.2,7.5,18.5,8.5
001015,Lyndon State College,VT,Lyndonville,1323,714,609,0.0,1.0,,1.0,90.8,2.2,0.4,2.0,2.8
001016,Keene State College,NH,Keene,4259,1876,2383,0.1,0.2,2.1,1.3,86.5,1.2,0.0,3.7,4.9
001017,Graceland University,IA,Lamoni,1556,683,873,1.2,0.3,4.4,1.2,63.0,10.7,2.8,11.8,7.4
001018,Keuka College,NY,Keuka Park,1724,445,1279,0.4,0.5,1.7,0.7,76.7,9.2,3.1,3.9,6.9
001019,Ferris State University,MI,Big Rapids,13323,6368,6955,0.1,0.5,3.3,1.8,79.9,7.6,1.3,4.9,1.7
001020,Evangel University,MO,Springfield,1724,780,944,0.1,1.2,2.6,1.9,78.6,4.2,0.7,3.7,7.7
001021,Elizabeth City State University,NC,Elizabeth City,1535,659,876,0.0,0.3,0.8,0.3,15.1,73.6,0.1,2.3,7.7
001022,Haverford College,PA,Haverford,1233,600,633,0.0,0.3,4.4,10.5,65.1,7.5,7.2,10.3,1.9
001023,Johnson State College,VT,Johnson,1458,521,937,,,,,,,,,
001024,Howard University,DC,Washington,6883,2242,4641,0.2,0.8,0.0,1.4,1.9,95.3,5.2,0.5,0.0
001025,Western New Mexico University,NM,Silver City,2219,823,1396,,,,,,,,,
001026,Duke University,NC,Durham,6655,3313,3342,0.1,0.7,1.9,23.3, 53.3,10.9,8.0,6.7,3.0
001027,Fort Valley State University,GA,Fort Valley,2229,912,1317,0.0,0.0,0.0,0.1,2.8,95.9,,0.3,0.8
001028,East Carolina University,NC,Greenville,23039,9599,13440,0.1,0.7,3.0,2.7,68.0,16.8,0.6,6.3,2.3
001029,Eastern Mennonite University,VA,Harrisonburg,1184,415,769,0.0,0.0,1.6,2.4,79.4,6.4,3.0,7.6,2.7
001030,Hampton University,VA,Hampton,3419,1171,2248,0.0,0.3,0.0,0.4,1.9,96.3,1.2,1.2,0.0
001031,Faulkner University,AL,Montgomery,2564,1001,1563,0.3,0.6,1.9,0.3,40.8,51.9,1.9,2.5,1.7
001032,Grambling State University,LA,Grambling,3583,1582,2001,0.0,0.3,1.7,0.2,1.1,94.6,3.8,1.2,0.9
001033,Florida Memorial University,FL,Miami-Dade,1669,634,1035,,,,,,,,,
001034,Goldey-Beacom College,DE,Wilmington,625,278,347,0.0,0.2,2.1,5.4,54.3,25.9,9.1,9.1,3.0
001035,Harding University,AR,Searcy,4450,1994,2456,0.0,0.8,1.8,0.7,87.1,4.6,5.8,3.7,1.3
001036,Fayetteville State University,NC,Fayetteville,5506,1755,3751,0.3,2.9,0.4,1.2,18.7,64.6,0.2,6.2,5.8
001037,Florida Agricultural and Mechanical University,FL,Tallahassee,8128,2986,5142,0.0,0.1,2.3,0.7,6.4,88.7,0.8,1.9,0.0
001038,George Mason University,VA,Fairfax,23062,11243,11819,0.4,0.2,4.8,19.8,45.5,11.0,4.4,13.5,4.8
001039,Emory University,GA,Atlanta,6867,2876,3991,0.0,0.2,3.6,22.9,48.7,11.1,16.4,9.7,3.8
001040,Florida Southern College,FL,Lakeland,2319,868,1451,0.1,0.6,2.6,2.0,77.8,5.3,4.6,11.2,0.4
001041,Guilford College,NC,Greensboro,1917,899,1018,0.1,0.4,3.6,4.1,62.4,21.4,2.0,6.6,1.4
001042,New York Institute of Technology,NY,Old Westbury,4034,2588,1446,0.2,0.4,1.8,18.4,24.5,9.4,17.8,16.1,29.2
001043,Freed-Hardeman University,TN,Henderson,1362,582,780,0.1,0.2,1.8,0.6,87.4,4.6,2.0,2.4,2.9
001044,Gallaudet University,DC,Washington,1011,494,517,0.1,0.6,12.4,3.6,53.1,13.7,8.3,12.9,3.6
001045,University of New Mexico,NM,Albuquerque,20522,9186,11336,0.2,5.8,3.5,3.5,35.9,2.5,1.4,47.2,1.5
001046,Louisiana State University,LA,Baton Rouge,26156,12611,13545,0.1,0.3,2.3,4.2,74.2,12.2,1.7,6.1,0.4
001047,University of Miami,FL,Coral Gables,11123,5396,5727,0.1,0.1,3.5,6.5,49.0,9.0,14.0,26.1,5.7
001048,Jackson State University,MS,Jackson,7475,2746,4729,0.0,0.4,1.3,0.4,4.3,93.2,2.0,0.5,0.0
001050,Kentucky State University,KY,Frankfort,1433,594,839,0.2,0.3,2.5,0.8,27.0,57.4,0.2,3.0,8.9
001051,Lane College,TN,Jackson,1376,747,629,,0.1,2.3,0.1,0.4,96.8,0.2,0.3,
001052,University of Maryland Baltimore County,MD,Baltimore,11243,6165,5078,0.2,0.1,4.0,21.3,45.6,17.9,4.3,6.2,4.6
001053,Livingstone College,NC,Salisbury,1175,653,522,,0.5,,0.1,0.4,91.1,0.3,0.9,6.9
001054,Morris College,SC,Sumter,774,363,411,,,0.6,0.1,0.2,87.1,,0.6,
001055,Maryland Institute College of Art,MD,Baltimore,1778,512,1266,0.2,0.4,8.4,13.5,59.6,5.8,8.3,4.0,8.1
001056,Milligan College,TN,Milligan College,892,334,558,0.1,0.5,2.0,2.2,85.3,3.9,3.0,5.5,0.5
001057,Mississippi Valley State University,MS,Itta Bena,1948,804,1144,,0.0,0.3,0.2,2.6,86.8,,0.7,4.0
001058,Millsaps College,MS,Jackson,761,383,378,0.0,0.8,0.4,3.6,75.2,13.4,4.3,4.0,2.5
001059,Mount St. Mary's University,MD,Emmitsburg,1795,832,963,0.2,0.4,4.6,2.9,69.0,12.6,0.7,9.0,1.4
001060,Maryville College,TN,Maryville,1213,556,657,0.3,0.4,3.7,0.9,79.9,11.5,3.5,3.1,0.3
001061,Rowan University,NJ,Glassboro,13169,7085,6084,0.1,0.3,2.9,5.0,66.2,9.9,1.0,11.8,3.8
001062,Mississippi College,MS,Clinton,3004,1213,1791,0.0,0.6,1.2,2.0,70.5,19.7,6.5,3.0,3.0
001063,University of Montevallo,AL,Montevallo,2566,843,1723,0.0,0.5,2.5,0.8,72.6,15.1,1.4,3.8,4.8
001065,Oral Roberts University,OK,Tulsa,3057,1289,1768,0.0,3.1,6.4,2.3,54.0,16.3,7.2,9.3,8.5
001066,Goddard College,VT,Plainfield,184,66,118,1.1,0.5,0.5,2.7,77.7,1.6,,6.0,9.8
001067,University of Nebraska - Kearney,NE,Kearney,5108,2138,2970,0.1,0.2,2.0,0.9,83.1,2.1,4.5,11.1,0.5
001068,California Institute of the Arts,CA,Valencia,949,381,568,0.8,0.6,6.5,12.7,47.1,7.8,15.4,17.2,7.3
001069,Brigham Young University,UT,Provo,30221,15865,14356,0.6,0.4,3.7,1.9,85.9,0.5,3.0,5.8,1.2
001071,Mercer University,GA,Macon,2899,1454,1445,0.1,0.4,3.8,8.0,59.9,19.1,3.6,5.7,3.0
001073,California State University Stanislaus,CA,Turlock,8099,2941,5158,,,,,,,,,
001074,Baylor University,TX,Waco,14189,5964,8225,0.0,0.4,4.9,6.4,66.2,7.1,3.2,14.7,0.3
001075,Southern University at New Orleans,LA,New Orleans,2590,767,1823,,,,,,,,,
001076,California State University San Bernardino,CA,San Bernardino,17721,7000,10721,0.2,0.2,2.9,6.3,14.9,6.1,6.8,64.9,4.4
001077,Spalding University,KY,Louisville,1187,363,824,0.4,0.2,3.4,1.7,67.6,20.1,0.3,2.9,3.8
001078,"California State Polytechnic University, Pomona",CA,Pomona,22157,12349,9808,0.2,0.2,4.2,25.5,20.4,3.5,5.5,41.7,4.4
001079,Norfolk State University,VA,Norfolk,5356,1933,3423,0.2,0.2,3.5,0.6,5.1,83.6,0.4,3.0,3.8
001080,California State University Los Angeles,CA,Los Angeles,20668,8583,12085,0.3,0.1,1.8,16.7,8.0,4.5,5.6,64.5,4.1
001081,Felician College,NJ,Lodi,1609,450,1159,0.3,0.5,0.6,5.5,30.8,22.3,2.3,28.3,11.6
001082,Boise State University,ID,Boise,19122,8825,10297,0.4,0.5,4.1,2.1,77.6,1.6,4.2,11.5,2.1
001083,California State University Chico,CA,Chico,16127,7669,8458,0.2,0.6,5.3,6.1,47.3,2.5,3.9,30.1,7.9
001084,Benedictine College,KS,Atchison,2133,959,1174,0.4,0.3,4.9,1.1,82.4,3.0,2.7,5.3,2.6
001085,Nicholls State University,LA,Thibodaux,5695,2181,3514,0.1,2.0,3.0,1.2,68.6,20.1,2.5,3.3,1.9
001086,University of Louisiana at Lafayette,LA,Lafayette,15870,6904,8966,0.1,0.4,0.2,2.2,68.3,22.0,2.0,3.8,3.0
001087,Southern University and Agricultural and Mechanical College,LA,Baton Rouge,6459,2492,3967,,,,,,,,,
001088,Meredith College,NC,Raleigh,1679,2,1677,0.1,0.9,4.0,3.3,74.5,11.1,5.3,3.6,2.4
001089,Fairleigh Dickinson University - Metropolitan Campus,NJ,Teaneck,6048,2521,3527,0.3,0.1,1.3,5.3,27.6,14.9,4.8,37.4,13.1
001090,"University of California, Berkeley",CA,Berkeley,27496,13183,14313,0.3,0.2,5.5,40.9,31.2,2.5,13.7,16.3,3.2
001091,"University of California, San Diego",CA,La Jolla,22676,11474,11202,0.2,0.5,0.0,45.1,25.4,2.1,13.2,17.5,9.2
001092,North Carolina Central University,NC,Durham,6168,2069,4099,0.0,0.4,4.5,1.2,6.7,79.5,0.2,3.5,4.2
001093,"University of California, Los Angeles",CA,Los Angeles,29585,12996,16589,0.3,0.2,5.6,33.6,31.1,3.4,12.7,23.6,2.2
001094,New Mexico State University,NM,Las Cruces,12526,5866,6660,0.2,2.3,1.9,1.3,31.0,3.1,4.7,57.5,2.8
001095,Curry College,MA,Milton,2728,1042,1686,0.2,0.2,2.0,2.0,70.2,8.9,1.5,5.8,10.7
001096,Arizona State University,AZ,Tempe,41828,23735,18093,0.3,1.4,4.6,7.8,59.1,4.3,12.4,21.5,1.0
001097,Lubbock Christian University,TX,Lubbock,1496,611,885,0.2,1.0,0.0,0.9,67.5,5.2,2.1,25.2,0.0
001098,Dallas Baptist University,TX,Dallas,3315,1340,1975,0.2,0.9,0.0,2.4,64.3,16.4,8.9,15.8,0.0
001099,Idaho State University,ID,Pocatello,11243,5333,5910,0.2,1.1,2.9,1.4,78.5,1.3,11.6,11.2,3.4
001100,University of Hawaii at Manoa,HI,Honolulu,13689,6175,7514,17.4,0.3,15.9,41.8,20.4,1.7,2.6,2.3,0.2
001101,Hastings College,NE,Hastings,1183,609,574,0.4,0.5,2.8,1.4,84.9,3.5,1.8,5.8,0.6
001102,University of Houston - Clear Lake,TX,Houston,5427,1875,3552,0.2,6.3,43.8,9.0,0.2,36.2,2.0,1.4,2.8
001103,Huston-Tillotson University,TX,Austin,968,422,546,0.0,0.2,0.3,0.2,5.4,69.9,3.5,23.3,0.6
001104,University of Hawaii at Hilo,HI,Hilo,3362,1348,2014,11.5,0.6,31.4,17.9,23.9,1.0,4.7,13.3,0.3
001105,Howard Payne University,TX,Brownwood,1079,568,511,0.1,0.3,3.2,0.4,63.5,8.1,,21.5,3.0
001106,Lamar University,TX,Beaumont,9174,3899,5275,0.1,0.4,2.1,4.7,48.4,27.2,1.6,14.9,2.3
001107,John F. Kennedy University,CA,Pleasant Hill,287,75,212,,,,,,,,,
001108,Colorado Mesa University,CO,Grand Junction,9299,4310,4989,0.5,0.8,4.1,1.5,70.6,2.6,0.7,17.3,2.5
001110,MidAmerica Nazarene University,KS,Olathe,1378,584,794,0.9,0.7,4.6,0.9,60.5,12.7,,4.3,15.2
001111,University of Nebraska - Lincoln,NE,Lincoln,20182,10701,9481,0.1,0.2,3.0,2.6,83.4,2.9,7.6,5.8,1.9
001112,Langston University,OK,Langston,2160,786,1374,0.2,1.3,,0.5,5.4,86.2,,1.4,0.6
001113,Hope International University,CA,Fullerton,875,405,470,0.7,0.6,11.4,2.6,42.1,6.5,0.3,20.8,15.1
001114,Northern Arizona University,AZ,Flagstaff,25120,10332,14788,0.3,2.9,5.6,1.9,62.3,3.5,4.6,22.8,0.7
001115,Mills College,CA,Oakland,859,,,0.2,0.6,10.0,8.9,47.8,7.2,1.4,23.4,1.9
001116,Minot State University,ND,Minot,3064,1190,1874,0.5,1.7,4.3,1.8,76.2,6.4,10.6,6.9,2.3
001117,Mount St. Mary's University,CA,Los Angeles,2788,182,2606,0.5,0.4,2.1,15.8,10.8,7.2,0.8,60.3,2.8
001118,Nebraska Wesleyan University,NE,Lincoln,1832,694,1138,0.1,0.3,1.7,2.1,84.4,2.9,2.0,4.7,3.8
001119,National University,CA,La Jolla,8850,3842,5008,1.9,0.6,5.0,10.3,38.6,11.0,1.0,26.7,6.0
001120,Northern State University,SD,Aberdeen,3001,1263,1738,,,,,,,,,
001121,Pepperdine University,CA,Malibu,3533,1445,2088,0.3,0.4,5.8,12.9,52.6,6.2,9.9,17.7,4.2
001122,University of Northern Colorado,CO,Greeley,9394,3479,5915,0.2,0.3,3.7,1.7,55.3,4.1,1.8,18.0,16.7
001123,Montana State University - Northern,MT,Havre,1208,602,606,0.0,13.2,0.0,1.4,76.9,0.9,1.0,1.6,5.9
001124,Peru State College,NE,Peru,2094,868,1226,0.1,1.4,1.4,1.3,83.6,5.4,,3.7,3.2
001125,University of Redlands,CA,Redlands,3493,1538,1955,0.6,0.8,4.7,5.9,48.2,4.6,1.4,27.5,7.7
001126,Northwest Nazarene University,ID,Nampa,1517,650,867,0.3,0.8,4.6,1.9,78.1,1.6,2.7,6.9,5.8
001127,Pacific Union College,CA,Angwin,1550,643,907,1.7,0.3,7.4,20.2,26.6,9.1,3.1,29.3,5.5
001128,Pitzer College,CA,Claremont,1067,459,608,0.2,0.5,10.0,9.6,51.3,5.5,7.3,16.3,6.7
001129,Occidental College,CA,Los Angeles,2112,902,1210,0.3,0.2,9.8,13.5,52.3,5.3,6.3,16.3,2.4
001130,San Francisco Art Institute,CA,San Francisco,412,169,243,0.3,0.9,9.5,5.3,56.8,4.4,18.0,19.8,3.0
001131,St. John's College,NM,Santa Fe,324,186,138,0.0,0.4,5.0,3.8,74.2,0.4,19.8,14.6,1.5
001132,Seattle Pacific University,WA,Seattle,3202,1037,2165,0.4,0.5,8.4,11.8,63.1,3.8,4.0,10.4,1.5
001133,Samuel Merritt University,CA,Oakland,566,102,464,1.4,0.0,6.9,27.9,36.8,3.6,,19.2,4.3
001134,University of San Francisco,CA,San Francisco,6782,2579,4203,0.7,0.3,8.6,25.9,33.5,4.2,19.6,24.3,2.4
001135,Tarleton State University,TX,Stephenville,10750,4161,6589,0.1,0.7,2.8,1.1,68.5,8.1,0.2,17.9,0.8
001136,University of South Dakota,SD,Vermillion,7541,2807,4734,0.1,1.6,2.7,1.3,88.4,2.3,1.3,3.1,0.4
001137,Vanguard University of Southern California,CA,Costa Mesa,1881,668,1213,,,,,,,,,
001138,University of Southern California,CA,Los Angeles,18810,9308,9502,0.2,0.2,6.0,24.8,46.2,4.8,14.2,15.9,1.9
001139,Texas Southern University,TX,Houston,6915,2976,3939,0.1,0.6,,2.6,2.0,87.1,5.9,7.2,0.4
001140,Woodbury University,CA,Burbank,1275,652,623,0.0,0.3,0.0,13.5,44.7,5.9,24.3,34.6,1.0
001141,Texas Woman's University,TX,Denton,10080,1259,8821,0.2,0.4,3.5,7.9,41.5,19.2,0.8,26.5,0.8
001142,Whittier College,CA,Whittier,1650,725,925,0.1,0.5,4.5,10.5,32.4,5.5,3.5,45.8,0.8
001143,Southwestern College,KS,Winfield,1190,703,487,0.5,1.9,3.7,0.6,56.8,12.6,4.5,8.2,15.7
001144,Colorado State University - Pueblo,CO,Pueblo,5006,2337,2669,0.2,0.6,5.1,1.3,49.7,7.4,2.0,33.3,2.3
001145,Utah State University,UT,Logan,25259,11760,13499,0.3,2.0,2.0,1.0,82.1,0.9,1.6,6.1,5.6
001146,Westminster College,UT,Salt Lake City,2159,958,1201,0.1,0.5,3.9,2.7,76.2,1.8,4.9,10.1,4.7
001147,Southern Methodist University,TX,Dallas,6411,3191,3220,0.2,0.4,3.9,7.3,70.9,5.0,7.9,12.4,0.1
001148,Fordham University,NY,New York,8855,3867,4988,0.1,0.1,3.4,10.2,63.5,4.7,7.1,15.4,2.5
001149,Baruch College (City University of New York),NY,New York,15254,7751,7503,0.3,0.2,1.7,36.2,25.6,10.6,11.2,25.4,0.0
001150,Concordia College New York,NY,Bronxville,958,,,,,,,,,,,
001151,Lehman College (City University of New York),NY,Bronx,10021,3164,6857,,0.1,,6.7,9.1,32.3,3.7,51.8,
001152,Wichita State University,KS,Wichita,11691,5542,6149,0.1,0.8,3.9,7.5,67.5,5.9,7.3,11.1,3.3
001153,Covenant College,GA,Lookout Mountain,1044,441,603,0.2,0.3,2.7,2.0,89.3,2.5,2.8,3.0,0.1
001154,Kentucky Christian University,KY,Grayson,602,308,294,0.0,0.2,0.7,0.7,69.1,9.8,1.8,1.3,18.3
001155,Dickinson College,PA,Carlisle,2420,1018,1402,0.0,0.1,3.9,3.2,79.3,4.8,9.4,6.7,1.9
001156,Tabor College,KS,Hillsboro,687,356,331,0.1,0.6,4.4,0.7,65.6,10.2,2.0,13.0,5.2
001157,Golden Gate University,CA,San Francisco,458,219,239,26.4,8.6,3.6,4.1,15.2,0.5,3.9,18.6,23.0
001158,McPherson College,KS,McPherson,637,378,259,0.5,0.3,3.6,0.7,71.4,14.5,1.6,9.0,0.0
001159,Texas A&M University - Commerce,TX,Commerce,7642,3118,4524,0.2,0.7,5.0,1.5,53.0,21.2,2.2,17.5,1.0
001160,Concordia University Irvine,CA,Irvine,1939,729,1210,0.3,0.4,5.5,5.8,48.0,4.4,3.9,22.5,13.2
001161,Eastern Washington University,WA,Cheney,11300,5193,6107,0.3,1.2,5.9,3.2,69.1,3.9,3.6,14.1,2.2
001162,Fresno Pacific University,CA,Fresno,2412,748,1664,,,,,,,,,
001163,Queens College (City University of New York),NY,Flushing,16100,7095,9005,0.4,0.3,1.4,28.9,30.6,9.0,4.8,29.4,
001164,Doane College,NE,Crete,1057,555,502,0.1,0.2,2.9,1.3,83.3,3.5,1.8,7.2,1.5
001165,Southern New Hampshire University,NH,Manchester,3029,1444,1585,0.1,0.4,1.7,1.4,74.2,2.5,8.7,3.5,16.1
001166,University of the Sacred Heart,PR,San Juan,4635,1794,2841,,,,,,,,,
001167,Saint Mary's College of California,CA,Moraga,3055,1256,1799,0.7,0.2,6.4,11.2,46.6,3.8,1.9,25.7,5.3
001168,Pontifical Catholic University of Puerto Rico,PR,Ponce,5371,2007,3364,,,,,,,,,
001169,University of Texas at El Paso,TX,El Paso,20220,9358,10862,0.1,0.2,0.8,0.8,6.9,2.7,5.1,87.9,0.6
001170,University of Puerto Rico at Bayamon,PR,Bayamón,4965,2391,2574,,,,,,,,98.0,
001171,Franklin & Marshall College,PA,Lancaster,2249,1082,1167,0.1,0.1,2.4,5.6,68.3,7.1,13.9,9.4,7.1
001172,Universidad Adventista de las Antillas,PR,Mayagüez,1338,505,833,0.0,0.1,0.0,0.2,0.9,1.1,2.5,97.5,0.1
001173,University of Puerto Rico at Cayey,PR,Cayey,3830,1118,2712,,,,,,,,,
001174,Lincoln University,PA,Lincoln University,1628,609,1019,0.0,0.3,1.7,0.1,1.4,89.1,4.0,1.3,6.1
001176,University of Puerto Rico at Ponce,PR,Ponce,3229,1414,1815,,,,,,,,97.0,
001177,Jacksonville University,FL,Jacksonville,3032,1110,1922,0.3,0.4,2.3,2.1,50.9,15.2,4.6,8.9,19.9
001178,University of Puerto Rico at Arecibo,PR,Arecibo,4352,,,,,,,,,,,
001179,California Baptist University,CA,Riverside,6630,2469,4161,1.1,0.6,5.8,5.0,40.0,7.5,2.4,35.1,5.0
001180,University of Puerto Rico at Mayaguez,PR,Mayagüez,12758,,,,,,,,,,,
001182,Georgetown University,DC,Washington,7562,3397,4165,0.1,0.1,5.1,11.3,65.4,6.9,11.0,9.2,1.9
001183,Ball State University,IN,Muncie,16602,6784,9818,0.1,0.0,2.7,1.3,81.6,7.6,2.0,4.3,2.3
001185,Aquinas College,MI,Grand Rapids,1692,671,1021,0.0,0.4,2.7,1.3,83.1,3.0,0.9,6.2,3.3
001186,Ashland University,OH,Ashland,3768,1763,2005,0.1,0.5,1.5,0.5,79.9,13.2,2.0,2.7,1.7
001187,Alverno College,WI,Milwaukee,1558,2,1556,0.4,1.1,3.5,5.1,52.5,14.6,0.3,22.8,0.1
001188,Augsburg College,MN,Minneapolis,2536,1181,1355,0.1,1.6,2.1,7.5,54.2,10.8,1.6,7.9,15.8
001189,Baldwin Wallace University,OH,Berea,3382,1509,1873,0.1,0.2,4.5,1.5,78.7,9.5,0.9,5.2,0.2
001190,Adrian College,MI,Adrian,1647,847,800,0.1,0.4,3.8,0.5,74.9,9.9,0.1,2.3,8.1
001192,Canisius College,NY,Buffalo,2671,1242,1429,0.1,0.2,1.5,2.5,76.1,8.4,4.2,6.5,4.7
001193,Lewis & Clark College,OR,Portland,2209,867,1342,0.3,0.7,4.1,5.8,69.0,2.5,8.9,10.6,7.0
001194,Murray State University,KY,Murray,9268,3815,5453,0.1,0.2,2.3,0.8,84.7,7.8,3.5,2.0,2.1
001195,Carroll College,MT,Helena,1430,596,834,0.3,1.3,1.6,1.5,80.7,0.7,1.7,5.0,8.9
001197,Curtis Institute of Music,PA,Philadelphia,135,,,,,,,,,,,
001198,New Jersey Institute of Technology,NJ,Newark,8008,6101,1907,0.1,0.1,2.9,21.4,32.3,8.5,4.2,21.5,13.3
001199,Niagara University,NY,Niagara University,3214,1235,1979,0.0,0.8,2.7,1.6,77.7,6.1,14.1,4.8,6.4
001200,Nyack College,NY,Nyack,1545,607,938,0.3,0.6,1.7,8.7,21.6,31.6,6.1,33.2,2.4
001202,Elon University,NC,Elon,5903,2422,3481,0.0,0.3,2.3,2.3,83.1,5.7,1.9,5.5,0.7
001203,Emory & Henry College,VA,Emory,1024,528,496,0.1,0.7,2.4,0.7,73.2,10.7,0.2,3.9,8.3
001204,Ferrum College,VA,Ferrum,1451,766,685,0.2,0.4,4.9,0.6,55.0,30.6,0.8,5.4,3.0
